<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BSESN,D,20150304,000000,29937.2700,30024.7400,29289.0500,29380.7300,17000,0
^BSESN,D,20150309,000000,29316.5400,29321.0600,28799.7600,28844.7800,11800,0
^BSESN,D,20150316,000000,28546.3100,28581.8200,28384.0900,28437.7100,11100,0
^BSESN,D,20150325,000000,28216.0900,28249.6000,28031.4200,28111.8300,17400,0
^BSESN,D,20150326,000000,27937.6200,27997.1400,27384.8700,27457.5800,12700,0
^BSESN,D,20150406,000000,28351.9400,28530.8100,28221.9900,28504.4600,8300,0
^BSESN,D,20150408,000000,28601.4900,28763.0600,28566.6100,28707.7500,9800,0
^BSESN,D,20150409,000000,28858.4200,28906.7100,28622.4400,28885.2100,13100,0
^BSESN,D,20150410,000000,28889.2700,28907.8100,28756.7500,28879.3800,8000,0
^BSESN,D,20150413,000000,28955.1300,29072.5100,28843.9400,29044.4400,8500,0
^BSESN,D,20150421,000000,27860.5098,27976.9297,27598.2109,27676.0391,20700,0
^BSESN,D,20150422,000000,27756.6797,27947.2598,27385.4805,27890.1309,11700,0
^BSESN,D,20150423,000000,27977.2695,28087.7793,27621.1797,27735.0195,11400,0
^BSESN,D,20150424,000000,27804.5801,27829.1094,27344.6992,27437.9395,12000,0
^BSESN,D,20150505,000000,27561.3203,27603.7109,27338.2305,27440.1406,11300,0
^BSESN,D,20150506,000000,27473.3594,27501.1504,26677.6406,26717.3691,14200,0
^BSESN,D,20150512,000000,27502.9102,27502.9102,26837.3906,26877.4805,12400,0
^BSESN,D,20150513,000000,27023.7109,27299.8008,26750.0098,27251.0996,13600,0
^BSESN,D,20150518,000000,27416.9707,27725.9707,27370.2793,27687.3008,7800,0
^BSESN,D,20150521,000000,27885.3594,27911.4395,27712.7305,27809.3496,8400,0
^BSESN,D,20150522,000000,27849.5391,28071.1602,27828.6094,27957.5000,17800,0
^BSESN,D,20150528,000000,27619.3106,27666.3691,27354.3496,27506.7109,9000,0
^BSESN,D,20150529,000000,27553.0293,27888.3203,27467.2305,27828.4395,12500,0
^BSESN,D,20150616,000000,26586.8594,26731.3496,26379.9297,26686.5098,13100,0
^BSESN,D,20150617,000000,26815.4102,26983.4805,26728.8906,26832.6602,23000,0
^BSESN,D,20150618,000000,26916.9902,27175.3906,26910.2598,27115.8301,10500,0
^BSESN,D,20150619,000000,27207.7598,27404.5996,27202.3809,27316.1699,8100,0
^BSESN,D,20150623,000000,27760.1094,27882.6602,27666.5898,27804.3691,8600,0
^BSESN,D,20150624,000000,27852.3203,27948.2402,27647.2891,27729.6699,9400,0
^BSESN,D,20150625,000000,27660.2207,27968.7500,27635.7598,27895.9707,10100,0
^BSESN,D,20150626,000000,27880.7207,27921.8594,27675.1602,27811.8398,9600,0
^BSESN,D,20150702,000000,28100.3809,28115.9609,27906.3496,27945.8008,6800,0
^BSESN,D,20150703,000000,27973.1191,28135.4297,27897.4492,28092.7891,6000,0
^BSESN,D,20150713,000000,27739.3203,28005.1699,27635.0605,27961.1895,7800,0
^BSESN,D,20150720,000000,28544.2793,28549.1309,28319.8301,28420.1191,6600,0
^BSESN,D,20150728,000000,27630.2109,27676.6504,27416.3906,27459.2305,11800,0
^BSESN,D,20150729,000000,27540.4609,27609.2891,27470.0898,27563.4297,8600,0
^BSESN,D,20150730,000000,27685.8203,27854.4609,27649.9707,27705.3496,9400,0
^BSESN,D,20150731,000000,27814.5098,28161.1699,27814.5098,28114.5605,15000,0
^BSESN,D,20150804,000000,28225.0391,28264.7207,27866.1191,28071.9297,13600,0
^BSESN,D,20150805,000000,28138.0391,28315.7109,28135.6797,28223.0801,9800,0
^BSESN,D,20150806,000000,28291.8809,28359.9609,28163.6895,28298.1309,7500,0
^BSESN,D,20150807,000000,28327.1094,28335.6699,28193.9297,28236.3906,10300,0
^BSESN,D,20150811,000000,28193.2598,28205.1191,27825.8301,27866.0898,14700,0
^BSESN,D,20150812,000000,27880.7598,27883.3301,27479.4297,27512.2598,18200,0
^BSESN,D,20150817,000000,28093.5391,28095.9707,27739.1309,27878.2695,12300,0
^BSESN,D,20150820,000000,27959.1895,27964.5996,27564.1602,27607.8203,14400,0
^BSESN,D,20150821,000000,27440.0996,27442.8203,27131.4395,27366.0703,14000,0
^BSESN,D,20150824,000000,26730.4004,26730.4004,25624.7207,25741.5605,26000,0
^BSESN,D,20150901,000000,26127.0391,26141.0703,25579.8809,25696.4395,14000,0
^BSESN,D,20150902,000000,25891.9492,25939.3691,25395.0898,25453.5605,16200,0
^BSESN,D,20150903,000000,25614.6895,25835.4102,25555.7695,25764.7793,11300,0
^BSESN,D,20150904,000000,25772.5801,25775.3809,25119.0605,25201.9004,14100,0
^BSESN,D,20150908,000000,24972.0098,25411.0000,24833.5391,25317.8691,12600,0
^BSESN,D,20150914,000000,25706.8691,25891.7305,25531.0703,25856.6992,8800,0
^BSESN,D,20150921,000000,26107.9805,26233.4609,25972.5391,26192.9805,8100,0
^BSESN,D,20150924,000000,25798.0508,25949.9004,25670.9609,25863.5000,11800,0
^BSESN,D,20150929,000000,25496.3809,26054.3691,25287.3301,25778.6602,20700,0
^BSESN,D,20150930,000000,25986.5195,26179.6992,25918.2109,26154.8301,27500,0
^BSESN,D,20151001,000000,26344.1895,26431.8008,26168.7109,26220.9492,11000,0
^BSESN,D,20151006,000000,26976.6602,27010.2695,26751.2500,26932.8809,13600,0
^BSESN,D,20151007,000000,26966.8594,27082.2793,26877.5098,27035.8496,17100,0
^BSESN,D,20151008,000000,27116.8594,27120.1094,26762.3594,26845.8105,14900,0
^BSESN,D,20151009,000000,26974.9199,27200.4395,26910.5898,27079.5098,18800,0
^BSESN,D,20151012,000000,27242.5996,27305.0391,26855.7500,26904.1094,18400,0
^BSESN,D,20151015,000000,26842.1895,27037.9492,26836.7695,27010.1406,12700,0
^BSESN,D,20151016,000000,27062.8008,27239.2207,26917.1191,27214.5996,10200,0
^BSESN,D,20151019,000000,27305.6191,27387.9102,27246.7891,27364.9199,8200,0
^BSESN,D,20151105,000000,26557.8008,26557.8008,26243.1992,26304.1992,12300,0
^BSESN,D,20151106,000000,26284.0098,26438.8594,26190.1797,26265.2402,15600,0
^BSESN,D,20151116,000000,25580.1504,25866.4199,25451.4199,25760.0996,11300,0
^BSESN,D,20151117,000000,25897.8809,25948.1992,25732.7891,25864.4707,10700,0
^BSESN,D,20151118,000000,25837.7109,25890.3594,25453.3203,25482.5195,16100,0
^BSESN,D,20151119,000000,25640.3398,25884.5195,25603.0996,25841.9199,9900,0
^BSESN,D,20151120,000000,25856.1309,26058.7598,25769.8105,25868.4902,10000,0
^BSESN,D,20151123,000000,25945.1406,25958.0391,25747.0098,25819.3398,10100,0
^BSESN,D,20151124,000000,25785.6094,25901.5605,25703.8594,25775.7402,7500,0
^BSESN,D,20151126,000000,25769.8105,26016.0391,25769.8105,25958.6309,8400,0
^BSESN,D,20151130,000000,26142.5293,26231.0605,26089.1309,26145.6699,8300,0
^BSESN,D,20151214,000000,24935.5996,25194.1504,24867.7305,25150.3496,11600,0
^BSESN,D,20151221,000000,25425.3203,25757.8398,25413.5391,25735.9004,8100,0
^BSESN,D,20151224,000000,25893.8398,25922.4707,25763.4004,25838.7109,4900,0
^BSESN,D,20160105,000000,25744.6992,25766.7598,25513.7500,25580.3398,10300,0
^BSESN,D,20160106,000000,25628.2305,25632.5703,25357.6992,25406.3301,13400,0
^BSESN,D,20160114,000000,24606.1992,25018.4609,24473.2207,24772.9707,14900,0
^BSESN,D,20160115,000000,24881.7598,24912.6406,24421.5293,24455.0391,12700,0
^BSESN,D,20160118,000000,24400.7793,24524.8496,24141.9902,24188.3691,13600,0
^BSESN,D,20160119,000000,24257.2793,24563.3398,24247.2305,24479.8398,9400,0
^BSESN,D,20160120,000000,24325.7695,24325.7695,23839.7598,24062.0391,12800,0
^BSESN,D,20160128,000000,24481.8594,24587.1992,24400.5195,24469.5703,8400,0
^BSESN,D,20160129,000000,24347.3105,24911.9004,24340.0605,24870.6895,12400,0
^BSESN,D,20160202,000000,24868.2109,24928.7500,24460.5293,24539.0000,12700,0
^BSESN,D,20160203,000000,24393.5898,24409.2598,24187.5391,24223.3203,12200,0
^BSESN,D,20160205,000000,24360.3594,24672.9004,24345.7891,24616.9707,13400,0
^BSESN,D,20160215,000000,23223.4297,23622.6406,23197.6699,23554.1191,20400,0
^BSESN,D,20160222,000000,23783.4707,23855.0391,23674.8594,23788.7891,9500,0
^BSESN,D,20160226,000000,23141.0801,23227.9102,23021.9395,23154.3008,11500,0
^BSESN,D,20160301,000000,23153.3203,23821.4902,23133.1797,23779.3496,15700,0
^BSESN,D,20160302,000000,24044.9609,24280.4199,24043.8906,24242.9805,22800,0
^BSESN,D,20160303,000000,24386.6699,24640.5098,24383.2793,24606.9902,19500,0
^BSESN,D,20160304,000000,24704.5898,24719.0508,24531.8008,24646.4805,17500,0
^BSESN,D,20160314,000000,24801.6992,24960.5098,24734.0391,24804.2793,30100,0
^BSESN,D,20160317,000000,24852.1797,24948.3008,24576.5195,24677.3691,14600,0
^BSESN,D,20160318,000000,24729.4102,24986.9395,24681.6406,24952.7402,14100,0
^BSESN,D,20160407,000000,24998.7891,25013.1309,24647.4805,24685.4199,19200,0
^BSESN,D,20160408,000000,24665.8008,24736.0293,24608.5098,24673.8398,9700,0
^BSESN,D,20160418,000000,25833.1602,25870.0293,25634.1191,25816.3594,8500,0
^BSESN,D,20160421,000000,25979.6797,26080.0703,25783.1191,25880.3809,18100,0
^BSESN,D,20160422,000000,25892.4902,25922.0195,25771.8809,25838.1406,13400,0
^BSESN,D,20160425,000000,25891.0293,25891.0293,25585.9297,25678.9297,8200,0
^BSESN,D,20160426,000000,25604.9199,26055.0000,25549.0508,26007.3008,11200,0
^BSESN,D,20160427,000000,25956.4199,26092.9297,25885.2402,26064.1191,11200,0
^BSESN,D,20160428,000000,26078.2793,26100.5391,25561.1699,25603.0996,14600,0
^BSESN,D,20160429,000000,25612.9102,25755.4297,25424.0293,25606.6191,14600,0
^BSESN,D,20160503,000000,25500.1406,25705.9609,25192.9395,25229.6992,11000,0
^BSESN,D,20160504,000000,25210.8691,25245.6992,25061.0391,25101.7305,15800,0
^BSESN,D,20160510,000000,25682.9805,25809.9297,25614.2402,25772.5293,10500,0
^BSESN,D,20160511,000000,25548.9707,25762.4902,25409.2402,25597.0195,9300,0
^BSESN,D,20160526,000000,26008.2500,26398.9395,25941.5098,26366.6797,13900,0
^BSESN,D,20160527,000000,26415.9297,26677.4297,26405.2793,26653.5996,20800,0
^BSESN,D,20160607,000000,26833.5391,27082.6309,26829.5293,27009.6699,14800,0
^BSESN,D,20160608,000000,27085.2402,27105.4102,26973.7109,27020.6602,12500,0
^BSESN,D,20160609,000000,26994.4805,26994.9102,26692.3496,26763.4609,10100,0
^BSESN,D,20160610,000000,26742.2598,26972.0605,26620.5000,26635.7500,10100,0
^BSESN,D,20160616,000000,26686.0293,26686.0293,26314.9102,26525.4609,12600,0
^BSESN,D,20160617,000000,26653.8496,26730.5508,26538.5098,26625.9102,9300,0
^BSESN,D,20160628,000000,26410.6602,26583.3301,26378.4609,26524.5508,8100,0
^BSESN,D,20160629,000000,26627.1504,26776.1699,26606.3105,26740.3906,7700,0
^BSESN,D,20160711,000000,27358.2305,27647.4805,27358.2305,27626.6895,23900,0
^BSESN,D,20160809,000000,28289.2207,28289.9609,27956.7695,28085.1602,14200,0
^BSESN,D,20160810,000000,28133.3594,28143.2793,27736.6191,27774.8809,15400,0
^BSESN,D,20160819,000000,28167.6602,28212.3008,28026.1191,28077.0000,15600,0
^BSESN,D,20160907,000000,29035.6699,29067.8398,28911.3105,28926.3594,19800,0
^BSESN,D,20160908,000000,28929.4609,29077.2793,28854.5605,29045.2793,15000,0
^BSESN,D,20160914,000000,28345.4902,28416.4102,28259.3809,28372.2305,11500,0
^BSESN,D,20160915,000000,28398.3301,28454.0195,28311.1094,28412.8906,9600,0
^BSESN,D,20160916,000000,28520.3008,28778.6406,28494.5898,28599.0293,13400,0
^BSESN,D,20160926,000000,28630.9199,28630.9199,28272.0293,28294.2793,16600,0
^BSESN,D,20161006,000000,28298.3496,28328.5605,28031.2207,28106.2109,9100,0
^BSESN,D,20161007,000000,28129.2207,28155.6797,27964.9102,28061.1406,12700,0
^BSESN,D,20161010,000000,28144.2793,28216.6406,28068.3203,28082.3398,6900,0
^BSESN,D,20161014,000000,27712.2207,27763.5391,27548.1797,27673.5996,14000,0
^BSESN,D,20161017,000000,27776.1406,27803.2109,27488.3008,27529.9707,17100,0
^BSESN,D,20161018,000000,27656.8906,28064.3906,27652.7598,28050.8809,16200,0
^BSESN,D,20161024,000000,28156.5898,28256.6504,28075.9492,28179.0801,15100,0
^BSESN,D,20161028,000000,27983.1406,28000.1406,27789.8398,27941.5098,11300,0
^BSESN,D,20161108,000000,27537.2598,27646.8398,27406.7598,27591.1406,10200,0
^BSESN,D,20161109,000000,26251.3809,27397.3809,25902.4492,27252.5293,21100,0
^BSESN,D,20161129,000000,26408.6191,26587.0703,26354.6602,26394.0098,9600,0
^BSESN,D,20161130,000000,26441.0195,26680.5508,26395.5000,26652.8105,7800,0
^BSESN,D,20170102,000000,26711.1504,26720.9805,26447.0605,26595.4492,8000,0
^BSESN,D,20170110,000000,26811.6309,26914.9492,26804.1699,26899.5605,8600,0
^BSESN,D,20170111,000000,26978.4395,27174.8691,26978.4395,27140.4102,12000,0
^BSESN,D,20170117,000000,27331.8203,27381.4297,27179.1895,27235.6602,8100,0
^BSESN,D,20170118,000000,27261.7598,27422.6699,27217.6504,27257.6406,9500,0
^BSESN,D,20170123,000000,26990.9297,27167.7891,26963.5801,27117.3398,6600,0
^BSESN,D,20170124,000000,27170.8809,27393.3496,27140.8496,27375.5801,6800,0
^BSESN,D,20170125,000000,27462.8301,27736.8301,27439.6797,27708.1406,12200,0
^BSESN,D,20170131,000000,27867.9199,27867.9199,27624.5391,27655.9609,10700,0
^BSESN,D,20170201,000000,27669.0801,28159.5391,27590.0996,28141.6406,18200,0
^BSESN,D,20170207,000000,28443.2305,28483.4102,28239.1191,28335.1602,10800,0
^BSESN,D,20170208,000000,28386.0801,28391.6406,28149.0801,28289.9199,10900,0
^BSESN,D,20170216,000000,28223.8496,28327.8398,28146.1895,28301.2695,9700,0
^BSESN,D,20170217,000000,28670.4297,28726.2598,28410.9102,28468.7500,15000,0
^BSESN,D,20170227,000000,28910.5000,28961.8301,28791.1895,28812.8809,12000,0
^BSESN,D,20170314,000000,29437.2305,29561.9297,29356.0508,29442.6309,29200,0
^BSESN,D,20170417,000000,29470.2695,29494.0801,29363.2793,29413.6602,6700,0
^BSESN,D,20170502,000000,30021.4902,30069.2402,29804.1191,29921.1797,11700,0
